name,type,typecode,address,pname,cityname,adname,gcj02_lon,gcj02_lat,wgs84_lon,wgs84_lat
汇坤乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,独流镇104国道与天立独流老醋厂道口交口,天津市,天津市,静海区,116.925749,39.012886,116.919899,39.0121446
张家窝中心公园-足球场,体育休闲服务;运动场馆;足球场,80105,祥和大道和枫雅道交叉口西北角张家窝中心公园,天津市,天津市,西青区,117.043747,39.053258,117.037443,39.05219598
张家窝中心公园-篮球场,体育休闲服务;运动场馆;篮球场馆,80104,祥和大道和枫雅道交叉口西北角张家窝中心公园,天津市,天津市,西青区,117.043783,39.05281,117.037479,39.05174817
卓跃儿童运动馆,体育休闲服务;运动场馆;综合体育馆,80101,翠通路和前进路交叉口威尼都商场一层,天津市,天津市,武清区,117.01074,39.377809,117.0045295,39.37665578
新秀篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,[],天津市,天津市,武清区,116.98077,39.389891,116.9746919,39.38882242
龙轩少儿运动馆,体育休闲服务;运动场馆;综合体育馆,80101,盛世睿园北门龙轩少儿运动馆,天津市,天津市,武清区,117.005931,39.38707,116.9997409,39.38592716
天津市翱翔篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,盛世道206号,天津市,天津市,武清区,117.005539,39.388339,116.9993505,39.38719679
武清体育中心-游泳馆,体育休闲服务;运动场馆;游泳馆,80110,翠通路2号,天津市,天津市,武清区,117.013584,39.388907,117.0073595,39.38774041
武清体育中心,体育休闲服务;运动场馆;综合体育馆,80101,雍阳西道与翠通路交口,天津市,天津市,武清区,117.012219,39.389781,117.0060005,39.38861808
得力乒乓球训练馆,体育休闲服务;运动场馆;乒乓球馆,80112,河沿街国美花苑西侧约210米,天津市,天津市,静海区,116.923676,38.718856,116.9178647,38.71827777
西双塘冰雪嘉年华,体育休闲服务;运动场馆;滑雪场,80106,西双塘兴龙温泉生态城南侧,天津市,天津市,静海区,116.905254,38.860552,116.8994502,38.85991357
秀态篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,下三里工农大街16号,天津市,天津市,静海区,116.919757,38.919573,116.9139288,38.91889367
伯纳乌足球场,体育休闲服务;运动场馆;足球场,80105,[],天津市,天津市,静海区,117.001727,38.891254,116.9956173,38.89040622
天津奥力乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,工农街3号,天津市,天津市,静海区,116.919971,38.923295,116.914142,38.9226133
金虎足球场,体育休闲服务;运动场馆;足球场,80105,静青线玉带公园东南侧约230米,天津市,天津市,静海区,116.931956,38.921221,116.9261036,38.92052746
豪池游泳健身(泰禾世家店),体育休闲服务;运动场馆;游泳馆,80110,联盟大街泰禾世家销售中心,天津市,天津市,静海区,116.928783,38.924958,116.9229372,38.92426633
静海游泳馆,体育休闲服务;运动场馆;游泳馆,80110,静海镇胜利路104号,天津市,天津市,静海区,116.922821,38.928538,116.9169865,38.92785067
静海区体育场,体育休闲服务;运动场馆;综合体育馆,80101,胜利大街奥景小区东北侧约50米,天津市,天津市,静海区,116.92271,38.929285,116.9168756,38.92859734
静海篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,胜利大街(奥景小区东北侧约50米),天津市,天津市,静海区,116.922783,38.929352,116.9169485,38.92866423
天津未来乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,东方红路和胜利大街交口移动旁一楼(近红街),天津市,天津市,静海区,116.922848,38.933428,116.9170129,38.93273775
勇旺篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,旭华道27号,天津市,天津市,静海区,116.955719,38.926281,116.9497964,38.925541
室内篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,旭华道27号附近,天津市,天津市,静海区,116.955628,38.926455,116.9497057,38.9257151
天津勇旺乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,京福线碧水园,天津市,天津市,静海区,116.933772,38.935566,116.9279136,38.93486144
豪池游泳健身(海馨园店),体育休闲服务;运动场馆;游泳馆,80110,旭华道海馨园西门对面,天津市,天津市,静海区,116.954836,38.934489,116.9489155,38.93374612
圣悦乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,联盟北路麦田电影院北侧,天津市,天津市,静海区,116.928287,38.941667,116.9224403,38.940966
752国际游泳健身(麦田店),体育休闲服务;运动场馆;游泳馆,80110,静海镇联盟大街15号,天津市,天津市,静海区,116.929004,38.941582,116.9231557,38.94088018
静海志民乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,东安道金山公寓西侧约80米,天津市,天津市,静海区,116.947036,38.939259,116.9411405,38.93852968
静海跃动篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,北纬四路与同庆里一排交叉口附近,天津市,天津市,静海区,116.932122,38.947839,116.926266,38.94712941
新悦乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,东方商业街红炉面包坊2层,天津市,天津市,静海区,116.975939,38.937886,116.9699368,38.93708739
龙华球类体适能馆,体育休闲服务;运动场馆;综合体育馆,80101,春曦道,天津市,天津市,静海区,116.967464,38.941506,116.9614958,38.94072821
壹号篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,津文路与春曦道交口东50米,天津市,天津市,静海区,116.966304,38.942136,116.9603403,38.94136085
曼巴篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,静海镇东兴道天津通用电缆有限公司四楼曼巴篮球公园,天津市,天津市,静海区,116.944635,38.947954,116.9387457,38.94722408
超牛体育文化门徒篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,津文路与春曦道交口东30米处,天津市,天津市,静海区,116.965495,38.94302,116.9595343,38.9422464
三号足球场,体育休闲服务;运动场馆;足球场,80105,[],天津市,天津市,静海区,116.921952,38.961066,116.9161152,38.96036002
天正室内足球俱乐部,体育休闲服务;运动场馆;足球场,80105,汇海道10号东南方向60米,天津市,天津市,静海区,117.011547,38.935128,117.0053881,38.9342249
铂力乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,津文线,天津市,天津市,静海区,116.738197,38.932758,116.732242,38.93189955
游泳馆,体育休闲服务;运动场馆;游泳馆,80110,府前街与西城北路交叉口南100米,河北省,承德市,平泉市,118.699585,41.017935,118.6934196,41.01622057
河北省承德市平泉市职教中心十一人制足球场,体育休闲服务;运动场馆;足球场,80105,平泉职教中心(福佑路北50米),河北省,承德市,平泉市,118.690669,41.013672,118.6845242,41.01197645
河北省承德市平泉市第二中学五人制足球场,体育休闲服务;运动场馆;足球场,80105,河北平泉一中(福佑路南),河北省,承德市,平泉市,118.691034,41.012575,118.6848885,41.01087973
宾馆游泳馆,体育休闲服务;运动场馆;游泳馆,80110,[],河北省,秦皇岛市,青龙满族自治县,118.82265,40.205045,118.8166332,40.20383319
顺利乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,满韵街与祖山路交叉路口往西北约50米,河北省,秦皇岛市,青龙满族自治县,118.957259,40.405533,118.9512431,40.40430282
国飞温泉游泳馆,体育休闲服务;运动场馆;游泳馆,80110,龙城路国飞温泉酒店东北侧约80米,河北省,秦皇岛市,卢龙县,118.909971,39.911143,118.9041095,39.91005031
优佳游泳健身中心,体育休闲服务;运动场馆;游泳馆,80110,骊城大街中国人民银行(抚宁区支行)东北侧约130米,河北省,秦皇岛市,抚宁区,119.239456,39.89531,119.233328,39.89402499
首佳篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,迁安镇河北省万嘉商贸园,河北省,唐山市,迁安市,118.726149,40.025055,118.7200682,40.02378859
燕北文化传播有限公司-燕北篮球训练营,体育休闲服务;运动场馆;篮球场馆,80104,东街与南三条交叉口西50米,河北省,秦皇岛市,抚宁区,119.244942,39.889223,119.2388172,39.88793978
卢龙县体育馆,体育休闲服务;运动场馆;综合体育馆,80101,G102与永平大街交叉口东南方向110米,河北省,秦皇岛市,卢龙县,118.897244,39.888933,118.8913883,39.88784254
抚宁骐骥足球俱乐部,体育休闲服务;运动场馆;足球场,80105,骊韵街(富强园东侧),河北省,秦皇岛市,抚宁区,119.256832,39.886978,119.2507078,39.88569423
翰伯青少年体育运动馆,体育休闲服务;运动场馆;综合体育馆,80101,晨曦家园北门对面(宏宇电器先锋店4楼),河北省,唐山市,迁安市,118.724441,39.996151,118.718366,39.99488753
一搏网球俱乐部,体育休闲服务;运动场馆;网球场,80103,丰乐大路中段西侧唐山银行三楼(原来之力台球厅),河北省,唐山市,迁安市,118.711528,40.013294,118.7054704,40.01204464
心动阳光游泳健身,体育休闲服务;运动场馆;游泳馆,80110,兴安街道惠泉大街2708号家乐超市东侧,河北省,唐山市,迁安市,118.713479,40.00539,118.707419,40.00413844
小龙乒兵球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,兴安大街882号,河北省,唐山市,迁安市,118.701692,40.014866,118.695653,40.01363101
迁安·小虎篮球,体育休闲服务;运动场馆;篮球场馆,80104,六实小西门口南行20米北购超市二楼,河北省,唐山市,迁安市,118.717362,39.982585,118.7112987,39.98132966
鑫融源乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,大三元街与汇元路交叉口西北50米,河北省,唐山市,迁安市,118.701279,40.003388,118.6952423,40.0021542
迁安锦江饭店-乒乓球室,体育休闲服务;运动场馆;乒乓球馆,80112,燕山大路南段广场西侧迁安锦江饭店附近,河北省,唐山市,迁安市,118.70122,40.000521,118.6951838,39.99928743
抚宁骐骥足球俱乐部,体育休闲服务;运动场馆;足球场,80105,紫金湾·景澜商业3-5,河北省,秦皇岛市,抚宁区,119.253893,39.859707,119.2477729,39.85842536
伟华足球俱乐部,体育休闲服务;运动场馆;足球场,80105,滨湖东路,河北省,唐山市,迁安市,118.680115,40.020163,118.6741246,40.01896587
儿童游泳馆,体育休闲服务;运动场馆;游泳馆,80110,惠宁大街颐景园,河北省,唐山市,迁安市,118.687417,40.00834,118.6814106,40.00712983
黄台山篮球场,体育休闲服务;运动场馆;篮球场馆,80104,惠泉大街148附近,河北省,唐山市,迁安市,118.68771,40.003964,118.6817034,40.0027535
国家唐山九江综合体育训练基地,体育休闲服务;运动场馆;综合体育馆,80101,惠隆大街华北理工大学迁安学院,河北省,唐山市,迁安市,118.699664,39.978939,118.6936338,39.97770887
乐亭县长河体育中心,体育休闲服务;休闲场所;水上活动中心|体育休闲服务;运动场馆;游泳馆,080505|080110,觅园街354号附近,河北省,唐山市,乐亭县,118.907759,39.422608,118.9019591,39.42160991
名贤长河游泳馆,体育休闲服务;运动场馆;游泳馆,80110,富强街乐亭县长河体育中心,河北省,唐山市,乐亭县,118.908012,39.422521,118.902212,39.42152287
乐亭体育中心,体育休闲服务;运动场馆;综合体育馆,80101,富强街乐亭县长河体育中心,河北省,唐山市,乐亭县,118.907534,39.422518,118.9017342,39.42152001
乐亭县职工乒乓球活动中心,体育休闲服务;运动场馆;乒乓球馆,80112,富强街与桃园路交叉口东50米,河北省,唐山市,乐亭县,118.907237,39.422102,118.9014374,39.42110425
军事训练馆,体育休闲服务;运动场馆;综合体育馆,80101,青春广场22号门市,河北省,唐山市,乐亭县,118.889057,39.420612,118.8832562,39.41961225
爱童水育游泳馆,体育休闲服务;运动场馆;游泳馆,80110,古柳线与商业街交叉路口北侧,河北省,唐山市,滦南县,118.652488,39.393044,118.6466422,39.39200981
百姓洗浴游泳馆,体育休闲服务;运动场馆;游泳馆,80110,于唐线,河北省,唐山市,丰南区,118.294814,39.518582,118.2886588,39.51734324
平泉镇南岭中心小学篮球场,体育休闲服务;运动场馆;篮球场馆,80104,[],河北省,承德市,平泉市,118.670916,40.974401,118.6648249,40.97277599
玉江健身娱乐活动中心游泳馆,体育休闲服务;运动场馆;游泳馆,80110,S263丰南区大佟庄中学西南侧约110米,河北省,唐山市,丰南区,118.371589,39.398304,118.3653103,39.39697781
希望之星篮球俱乐部(道南馆),体育休闲服务;运动场馆;篮球场馆,80104,方大路99号,河北省,秦皇岛市,海港区,119.597108,39.923056,119.5913369,39.92194857
怪楼奇园大酒店-乒乓球室,体育休闲服务;运动场馆;乒乓球馆,80112,联峰路中段106号怪楼奇园大酒店3层,河北省,秦皇岛市,北戴河区,119.499942,39.826292,119.4938903,39.82500706
秦皇岛市北戴河区体育中心,体育休闲服务;运动场馆;综合体育馆,80101,育花路,河北省,秦皇岛市,北戴河区,119.503651,39.829009,119.4976152,39.82773497
康之旅乒乓球俱乐部(暂停营业),体育休闲服务;运动场馆;乒乓球馆,80112,民族南路39号天乙商务大厦四层,河北省,秦皇岛市,海港区,119.607949,39.93226,119.6021808,39.93114979
白雪游泳馆,体育休闲服务;运动场馆;游泳馆,80110,建国路与光华路交叉口红桥鑫居5栋3层,河北省,秦皇岛市,海港区,119.614543,39.940438,119.6087732,39.9393236
太阳城国兴篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,朝阳街与民族南路交口附近,河北省,秦皇岛市,海港区,119.60726,39.928346,119.6014922,39.92723626
晨希乒乓球俱乐部(道南校区),体育休闲服务;运动场馆;乒乓球馆,80112,道南海滨路28号,河北省,秦皇岛市,海港区,119.604542,39.919711,119.5987748,39.91860262
奥林匹克公园-网球场,体育休闲服务;运动场馆;网球场,80103,滨海大道奥林匹克公园内,河北省,秦皇岛市,北戴河区,119.516239,39.828008,119.5102578,39.82677116
